slice_file_name,fsID,start,end,salience,fold,classID,class
54545-3-0-1.wav,54545,1.326371,5.326371,1,2,3,dog_bark
72538-3-0-3.wav,72538,3.601978,7.601978,1,10,3,dog_bark
18933-1-0-0.wav,18933,25.639242,25.944262,2,6,1,car_horn
132073-1-6-0.wav,132073,35.409997,35.775857,2,2,1,car_horn
74725-3-0-1.wav,74725,0.865119,4.865119,1,4,3,dog_bark
184575-3-0-0.wav,184575,0,4,1,9,3,dog_bark
148828-6-1-0.wav,148828,2.597597,3.691568,1,7,6,gun_shot
95404-3-0-0.wav,95404,35.401208,39.401208,2,4,3,dog_bark
76093-6-1-0.wav,76093,4.586976,5.222472,1,1,6,gun_shot
49809-3-3-0.wav,49809,18.125927,20.897162,2,3,3,dog_bark
24074-1-0-9.wav,24074,17.560993,21.560993,1,1,1,car_horn
173993-3-0-52.wav,173993,26,30,1,5,3,dog_bark
159702-6-5-0.wav,159702,3.003087,3.621884,1,6,6,gun_shot
156418-3-2-0.wav,156418,15.852218,16.85637,1,3,3,dog_bark
155299-3-1-2.wav,155299,9.526258,13.526258,2,7,3,dog_bark
183989-3-1-23.wav,183989,82.676471,86.676471,2,4,3,dog_bark
68657-1-0-0.wav,68657,0.104608,0.853333,2,6,1,car_horn
31325-3-4-0.wav,31325,49.875221,53.875221,1,8,3,dog_bark
135526-6-8-0.wav,135526,18.913998,20.776374,1,3,6,gun_shot
69661-3-0-29.wav,69661,14.5,18.5,1,10,3,dog_bark
55013-3-0-3.wav,55013,1.5,5.5,2,8,3,dog_bark
143115-1-3-0.wav,143115,40.69654,41.149282,2,6,1,car_horn
199769-1-0-1.wav,199769,1.348273,5.348273,1,3,1,car_horn
29932-1-0-0.wav,29932,181.725228,183.563489,2,6,1,car_horn
135528-6-10-0.wav,135528,58.112342,60.231602,2,4,6,gun_shot
70168-3-1-13.wav,70168,24.130393,28.130393,2,8,3,dog_bark
208030-3-0-0.wav,208030,0.180372,2.119367,1,6,3,dog_bark
119420-3-1-0.wav,119420,4.919591,6.752704,1,9,3,dog_bark
118964-3-0-0.wav,118964,0,1.103896,1,4,3,dog_bark
185436-1-4-0.wav,185436,191.391867,195.214042,2,5,1,car_horn
81791-3-0-0.wav,81791,44.484434,48.484434,2,10,3,dog_bark
72567-1-2-1.wav,72567,33.253993,37.253993,2,2,1,car_horn
184575-3-0-2.wav,184575,1,5,1,9,3,dog_bark
135528-6-9-0.wav,135528,49.021832,50.248772,2,4,6,gun_shot
65750-3-0-5.wav,65750,252.955446,256.955446,2,3,3,dog_bark
81791-3-0-1.wav,81791,44.984434,48.984434,2,10,3,dog_bark
17615-3-0-0.wav,17615,35.115512,39.115512,2,3,3,dog_bark
187356-1-2-0.wav,187356,28.471474,32.471474,2,4,1,car_horn
135527-6-2-0.wav,135527,4.511481,6.64529,2,7,6,gun_shot
35799-6-0-0.wav,35799,0.285213,1.297721,1,4,6,gun_shot
72259-1-0-1.wav,72259,0.5,4.5,2,5,1,car_horn
165567-3-2-0.wav,165567,12.111718,14.759624,2,9,3,dog_bark
145611-6-2-0.wav,145611,14.459828,15.560641,2,5,6,gun_shot
147672-3-1-0.wav,147672,1.726745,2.188385,1,2,3,dog_bark
28808-1-1-0.wav,28808,27.28857,31.28857,2,10,1,car_horn
46391-1-0-0.wav,46391,55.735952,59.735952,2,5,1,car_horn
155317-3-0-0.wav,155317,3.031264,7.031264,1,6,3,dog_bark
76566-3-0-8.wav,76566,10.34312,14.34312,2,5,3,dog_bark
100652-3-0-2.wav,100652,1,5,1,2,3,dog_bark
155299-3-1-1.wav,155299,9.026258,13.026258,2,7,3,dog_bark
180960-6-0-0.wav,180960,0.066816,2.140544,1,3,6,gun_shot
72221-3-4-5.wav,72221,143.054455,147.054455,2,8,3,dog_bark
187378-3-0-30.wav,187378,15,19,1,9,3,dog_bark
72259-1-3-0.wav,72259,51.710707,55.660831,2,5,1,car_horn
174294-6-0-0.wav,174294,0,2.535721,1,1,6,gun_shot
63932-3-0-2.wav,63932,1,5,1,4,3,dog_bark
116163-3-1-0.wav,116163,1.351097,1.757649,2,5,3,dog_bark
200161-3-6-0.wav,200161,37.617328,41.617328,1,3,3,dog_bark
174292-6-0-0.wav,174292,0,2.929375,1,10,6,gun_shot
86278-6-0-0.wav,86278,0.242924,1.384127,1,1,6,gun_shot
135544-6-11-0.wav,135544,35.526531,36.025343,1,6,6,gun_shot
61077-3-0-0.wav,61077,28.455188,29.897293,1,8,3,dog_bark
77233-3-0-105.wav,77233,52.5,56.5,2,5,3,dog_bark
61250-3-0-36.wav,61250,18,22,2,9,3,dog_bark
162433-6-6-0.wav,162433,3.371272,3.905576,1,8,6,gun_shot
7060-6-0-0.wav,7060,0.964552,2.4055,1,7,6,gun_shot
161010-1-0-0.wav,161010,123.329283,125.091034,2,4,1,car_horn
85544-3-6-0.wav,85544,20.230123,24.230123,1,4,3,dog_bark
197318-6-11-0.wav,197318,33.909579,35.741851,1,1,6,gun_shot
148835-6-4-0.wav,148835,9.252239,9.952653,1,6,6,gun_shot
101281-3-0-14.wav,101281,7.341333,11.341333,2,6,3,dog_bark
199769-1-0-18.wav,199769,9.848273,13.848273,1,3,1,car_horn
162431-6-0-0.wav,162431,0,1.081659,1,3,6,gun_shot
26256-3-7-36.wav,26256,194.168648,198.168648,2,4,3,dog_bark
100795-3-1-1.wav,100795,13.559155,17.559155,1,10,3,dog_bark
114587-3-0-2.wav,114587,2.467612,6.467612,1,1,3,dog_bark
133797-6-1-0.wav,133797,6.895626,8.845512,1,6,6,gun_shot
76094-6-0-0.wav,76094,0.978498,1.888797,1,3,6,gun_shot
183992-3-0-10.wav,183992,5,9,1,7,3,dog_bark
138015-3-0-1.wav,138015,0.5,4.5,1,1,3,dog_bark
72259-1-9-12.wav,72259,230.438833,234.438833,2,5,1,car_horn
203956-1-0-0.wav,203956,14.903579,16.239277,1,4,1,car_horn
54187-1-0-0.wav,54187,0.189361,4.189361,1,9,1,car_horn
101281-3-0-0.wav,101281,0.341333,4.341333,2,6,3,dog_bark
145206-6-5-0.wav,145206,5.987828,6.739592,1,8,6,gun_shot
65749-3-1-12.wav,65749,81.445545,85.445545,2,1,3,dog_bark
38236-3-2-2.wav,38236,14.434856,18.434856,1,7,3,dog_bark
77927-3-1-1.wav,77927,54.166984,58.166984,2,10,3,dog_bark
122690-6-0-0.wav,122690,12.231953,15.37784,1,1,6,gun_shot
145206-6-4-0.wav,145206,5.020523,5.987828,1,8,6,gun_shot
76090-6-1-0.wav,76090,2.100944,2.473288,1,2,6,gun_shot
9032-3-2-0.wav,9032,1.798732,2.726967,1,6,3,dog_bark
136399-6-9-0.wav,136399,30.488085,32.520624,1,9,6,gun_shot
24074-1-0-7.wav,24074,16.560993,20.560993,1,1,1,car_horn
72259-1-10-14.wav,72259,275.249294,279.249294,2,5,1,car_horn
20285-3-1-0.wav,20285,8.837448,12.837448,1,5,3,dog_bark
44110-3-0-0.wav,44110,0.249536,3.465784,1,8,3,dog_bark
66115-1-0-0.wav,66115,16.711448,20.711448,2,10,1,car_horn
192236-3-0-2.wav,192236,4.506272,8.506272,1,7,3,dog_bark
7383-3-0-0.wav,7383,3.9021,7.9021,1,1,3,dog_bark
204773-3-9-0.wav,204773,42.184968,46.184968,1,2,3,dog_bark
46655-6-0-0.wav,46655,0.365045,1.559262,1,2,6,gun_shot
17074-1-0-0.wav,17074,3.540527,4.403714,2,10,1,car_horn
165567-3-3-0.wav,165567,18.388235,20.251576,2,9,3,dog_bark
85362-3-2-0.wav,85362,10.057793,11.035068,1,7,3,dog_bark
138465-1-0-0.wav,138465,19.212259,22.962543,2,8,1,car_horn
76091-6-1-0.wav,76091,2.255494,2.673336,1,2,6,gun_shot
7060-6-1-0.wav,7060,3.487681,5.040375,1,7,6,gun_shot
132073-1-1-0.wav,132073,2.979144,4.128989,2,2,1,car_horn
57607-1-0-0.wav,57607,9.765042,10.262624,2,6,1,car_horn
157799-6-0-0.wav,157799,0,2.272653,1,4,6,gun_shot
135527-6-14-6.wav,135527,51.406976,55.406976,2,7,6,gun_shot
199261-3-0-1.wav,199261,0.711116,4.711116,1,10,3,dog_bark
180156-1-4-0.wav,180156,13.386395,14.600142,2,9,1,car_horn
24074-1-0-10.wav,24074,18.060993,22.060993,1,1,1,car_horn
162541-1-2-0.wav,162541,10.228976,10.667361,1,2,1,car_horn
33849-3-2-0.wav,33849,3.233909,4.60587,1,2,3,dog_bark
50885-3-0-3.wav,50885,1.5,5.5,1,5,3,dog_bark
155488-3-2-0.wav,155488,99.268224,103.268224,2,6,3,dog_bark
52357-6-0-0.wav,52357,0.033194,0.902864,1,3,6,gun_shot
72259-1-5-3.wav,72259,118.028642,122.028642,2,5,1,car_horn
162728-1-0-0.wav,162728,2.778806,3.200719,1,7,1,car_horn
44110-3-3-0.wav,44110,11.31232,14.500842,1,8,3,dog_bark
49809-3-4-0.wav,49809,22.477792,23.791562,2,3,3,dog_bark
173994-3-0-45.wav,173994,22.5,26.5,1,4,3,dog_bark
102842-3-1-5.wav,102842,115.561785,119.561785,2,1,3,dog_bark
70168-3-1-24.wav,70168,29.630393,33.630393,2,8,3,dog_bark
135544-6-18-0.wav,135544,44.338884,46.167863,1,6,6,gun_shot
204919-3-0-0.wav,204919,3.974607,6.064957,2,6,3,dog_bark
118101-3-0-3.wav,118101,2.542871,6.542871,1,1,3,dog_bark
199769-1-0-0.wav,199769,0.848273,4.848273,1,3,1,car_horn
160366-3-0-4.wav,160366,2,6,1,2,3,dog_bark
185436-1-2-0.wav,185436,97.394678,99.942794,2,5,1,car_horn
122199-3-1-6.wav,122199,17.647059,21.647059,2,8,3,dog_bark
191382-3-0-5.wav,191382,3.11858,7.11858,1,5,3,dog_bark
135526-6-13-0.wav,135526,30.451053,31.007347,1,3,6,gun_shot
34871-3-8-0.wav,34871,60.868788,63.466274,1,7,3,dog_bark
174293-6-0-0.wav,174293,0.109464,2.572406,1,2,6,gun_shot
28808-1-0-11.wav,28808,5.5,9.5,1,10,1,car_horn
24074-1-0-4.wav,24074,15.060993,19.060993,1,1,1,car_horn
69777-3-0-1.wav,69777,0.5,4.5,2,9,3,dog_bark
190680-3-4-0.wav,190680,21.352441,25.352441,2,6,3,dog_bark
199769-1-0-15.wav,199769,8.348273,12.348273,1,3,1,car_horn
162435-6-2-0.wav,162435,1.699896,2.27278,1,4,6,gun_shot
162431-6-2-0.wav,162431,4.449299,5.084913,1,3,6,gun_shot
12647-3-3-0.wav,12647,6.682172,10.682172,1,3,3,dog_bark
117072-3-0-19.wav,117072,10.828188,14.828188,1,3,3,dog_bark
43784-3-0-0.wav,43784,0.934147,1.116784,1,7,3,dog_bark
9674-1-0-1.wav,9674,1.562597,5.562597,1,3,1,car_horn
149177-6-0-0.wav,149177,0,0.81678,1,2,6,gun_shot
72537-3-0-6.wav,72537,4.31661,8.31661,1,3,3,dog_bark
43784-3-1-0.wav,43784,2.739564,3.254543,1,7,3,dog_bark
30832-3-5-1.wav,30832,44.968823,48.968823,2,4,3,dog_bark
200161-3-7-0.wav,200161,55.340876,56.104476,1,3,3,dog_bark
57553-3-1-0.wav,57553,9.679885,11.932555,2,1,3,dog_bark
13577-3-0-2.wav,13577,3.313777,7.313777,2,5,3,dog_bark
118963-3-0-0.wav,118963,0,0.519479,1,1,3,dog_bark
192236-3-0-8.wav,192236,7.506272,11.506272,1,7,3,dog_bark
204773-3-9-1.wav,204773,42.684968,46.684968,1,2,3,dog_bark
24965-3-2-0.wav,24965,2.308111,2.911635,1,7,3,dog_bark
155488-3-3-0.wav,155488,147.423873,151.423873,2,6,3,dog_bark
41306-3-0-4.wav,41306,2,6,2,10,3,dog_bark
125520-1-4-0.wav,125520,7.318298,7.885858,1,8,1,car_horn
72259-1-10-4.wav,72259,270.249294,274.249294,2,5,1,car_horn
41918-3-0-1.wav,41918,1.025781,5.025781,1,4,3,dog_bark
100652-3-0-3.wav,100652,1.5,5.5,1,2,3,dog_bark
72724-3-2-8.wav,72724,33.79511,37.79511,1,4,3,dog_bark
46656-6-1-0.wav,46656,3.32081,4.637877,1,1,6,gun_shot
135544-6-16-0.wav,135544,41.013467,42.454481,1,6,6,gun_shot
176258-3-1-13.wav,176258,76.397629,80.397629,1,1,3,dog_bark
164312-3-0-0.wav,164312,0,3.450579,1,1,3,dog_bark
35296-3-2-0.wav,35296,7.448507,9.592966,2,4,3,dog_bark
176257-3-0-0.wav,176257,45.814379,49.814379,1,1,3,dog_bark
33696-3-6-1.wav,33696,88.593536,92.593536,2,3,3,dog_bark
19503-3-2-0.wav,19503,23.112871,23.809901,2,5,3,dog_bark
135528-6-12-0.wav,135528,65.027823,67.370163,2,4,6,gun_shot
162432-6-9-0.wav,162432,22.41437,23.779142,1,5,6,gun_shot
72259-1-9-4.wav,72259,226.438833,230.438833,2,5,1,car_horn
180156-1-3-0.wav,180156,11.856019,12.454097,2,9,1,car_horn
166489-3-0-1.wav,166489,0.5,4.5,1,6,3,dog_bark
139948-3-1-0.wav,139948,5.946136,8.939708,2,5,3,dog_bark
116163-3-2-0.wav,116163,2.139747,3.258529,1,5,3,dog_bark
76566-3-0-6.wav,76566,9.34312,13.34312,2,5,3,dog_bark
128465-1-0-5.wav,128465,9.677949,13.677949,2,6,1,car_horn
203440-3-0-1.wav,203440,24.009202,28.009202,2,1,3,dog_bark
100652-3-0-0.wav,100652,0,4,1,2,3,dog_bark
162433-6-3-0.wav,162433,1.776495,2.240282,1,8,6,gun_shot
209672-3-8-0.wav,209672,25.059808,26.110534,1,10,3,dog_bark
175856-1-2-0.wav,175856,3.031496,4.156539,1,8,1,car_horn
77233-3-0-67.wav,77233,33.5,37.5,2,5,3,dog_bark
29937-3-0-4.wav,29937,2,6,2,5,3,dog_bark
95549-3-0-20.wav,95549,21.181689,25.181689,2,8,3,dog_bark
72259-1-9-11.wav,72259,229.938833,233.938833,2,5,1,car_horn
25037-6-1-0.wav,25037,1.377778,2.703889,2,10,6,gun_shot
81722-3-0-28.wav,81722,14,18,2,9,3,dog_bark
159702-6-2-0.wav,159702,1.174665,1.76899,1,6,6,gun_shot
72259-1-8-0.wav,72259,201.635848,205.585971,2,5,1,car_horn
18581-3-1-1.wav,18581,64.21059,68.21059,2,2,3,dog_bark
72567-1-4-4.wav,72567,56.68067,60.68067,2,2,1,car_horn
178118-3-0-0.wav,178118,0,0.723588,2,9,3,dog_bark
37869-3-5-0.wav,37869,21.567581,23.177696,1,5,3,dog_bark
77927-3-0-2.wav,77927,30.236982,34.236982,2,10,3,dog_bark
158607-3-2-0.wav,158607,11.16796,13.21088,1,2,3,dog_bark
178497-3-0-4.wav,178497,2,6,1,5,3,dog_bark
197080-3-0-7.wav,197080,3.5,7.5,1,7,3,dog_bark
57553-3-0-0.wav,57553,0,1.715423,2,1,3,dog_bark
183894-1-8-0.wav,183894,133.225949,134.317369,2,7,1,car_horn
180052-3-0-0.wav,180052,0,4,1,5,3,dog_bark
101281-3-0-5.wav,101281,2.841333,6.841333,2,6,3,dog_bark
126521-3-0-2.wav,126521,3.321995,7.321995,2,5,3,dog_bark
162432-6-0-0.wav,162432,0.786751,1.846456,1,5,6,gun_shot
135527-6-12-0.wav,135527,38.469524,40.420435,2,7,6,gun_shot
65381-3-0-3.wav,65381,2.356686,6.356686,1,5,3,dog_bark
99812-1-0-1.wav,99812,38.676254,42.676254,2,7,1,car_horn
7389-1-0-2.wav,7389,1,5,2,4,1,car_horn
94868-1-2-0.wav,94868,2.381256,2.75053,1,1,1,car_horn
197318-6-8-0.wav,197318,22.388856,24.07053,1,1,6,gun_shot
145683-6-2-0.wav,145683,11.172041,12.092583,2,9,6,gun_shot
35629-3-2-0.wav,35629,15.589576,19.589576,1,4,3,dog_bark
72724-3-2-7.wav,72724,33.29511,37.29511,1,4,3,dog_bark
162702-1-0-0.wav,162702,0,0.105962,1,6,1,car_horn
54858-3-0-0.wav,54858,28.04638,32.04638,2,1,3,dog_bark
27216-3-0-9.wav,27216,5.31491,9.31491,1,7,3,dog_bark
161010-1-1-0.wav,161010,147.124081,148.444179,2,4,1,car_horn
69777-3-0-2.wav,69777,1,5,2,9,3,dog_bark
175917-3-1-1.wav,175917,86.429353,90.429353,2,6,3,dog_bark
101415-3-0-3.wav,101415,1.5,5.5,1,1,3,dog_bark
158978-6-0-0.wav,158978,0,1.737542,1,7,6,gun_shot
175856-1-1-0.wav,175856,0.932044,1.230957,1,8,1,car_horn
4918-3-3-0.wav,4918,4.8672,5.2832,1,8,3,dog_bark
174287-6-1-0.wav,174287,5.227853,7.463956,1,9,6,gun_shot
43786-3-1-0.wav,43786,2.926828,3.314202,1,1,3,dog_bark
135528-6-7-0.wav,135528,38.871692,40.489022,2,4,6,gun_shot
82317-1-0-0.wav,82317,10.968053,14.968053,2,6,1,car_horn
24074-1-0-11.wav,24074,18.560993,22.560993,1,1,1,car_horn
72259-1-7-7.wav,72259,146.781751,150.781751,2,5,1,car_horn
102547-3-0-7.wav,102547,3.5,7.5,1,5,3,dog_bark
102842-3-1-0.wav,102842,113.061785,117.061785,2,1,3,dog_bark
145609-6-1-0.wav,145609,4.148941,5.235569,2,5,6,gun_shot
116483-3-0-2.wav,116483,1,5,1,9,3,dog_bark
81722-3-0-22.wav,81722,11,15,2,9,3,dog_bark
7066-6-1-0.wav,7066,1.791962,4.957761,1,5,6,gun_shot
200460-6-5-0.wav,200460,7.952965,9.040726,1,10,6,gun_shot
151359-1-2-0.wav,151359,11.322735,11.419621,1,3,1,car_horn
7389-1-2-3.wav,7389,80.253483,84.253483,2,4,1,car_horn
37869-3-3-0.wav,37869,15.902364,18.108817,1,5,3,dog_bark
125574-3-0-0.wav,125574,0,1.45068,1,6,3,dog_bark
110134-3-0-0.wav,110134,0,1.130113,1,8,3,dog_bark
113785-3-1-0.wav,113785,0.991278,1.592177,1,2,3,dog_bark
74723-3-0-1.wav,74723,0.898746,4.898746,1,4,3,dog_bark
52633-3-0-2.wav,52633,1,5,1,8,3,dog_bark
62048-3-0-2.wav,62048,1,5,1,8,3,dog_bark
146343-3-0-0.wav,146343,0,4,1,8,3,dog_bark
71439-1-0-0.wav,71439,0.760605,2.143523,1,5,1,car_horn
72221-3-1-0.wav,72221,66.415842,70.415842,2,8,3,dog_bark
203516-3-0-0.wav,203516,7.554407,9.492609,2,5,3,dog_bark
72537-3-0-8.wav,72537,5.31661,9.31661,1,3,3,dog_bark
100648-1-3-0.wav,100648,17.631764,19.253075,2,10,1,car_horn
7389-1-4-0.wav,7389,160.761242,164.761242,2,4,1,car_horn
171464-3-1-0.wav,171464,3.961007,7.961007,1,8,3,dog_bark
109711-3-1-0.wav,109711,3.332443,5.69896,1,4,3,dog_bark
135544-6-6-0.wav,135544,29.041969,30.538406,1,6,6,gun_shot
179096-3-0-5.wav,179096,2.5,6.5,1,2,3,dog_bark
20015-3-0-19.wav,20015,32.76305,36.76305,2,5,3,dog_bark
155299-3-1-0.wav,155299,8.526258,12.526258,2,7,3,dog_bark
128465-1-0-0.wav,128465,7.177949,11.177949,2,6,1,car_horn
72259-1-9-0.wav,72259,224.438833,228.438833,2,5,1,car_horn
7965-3-16-0.wav,7965,108.954389,110.833354,2,10,3,dog_bark
49808-3-1-22.wav,49808,67.882376,71.882376,2,2,3,dog_bark
145608-6-1-0.wav,145608,4.196809,5.231175,2,2,6,gun_shot
145608-6-3-0.wav,145608,8.842974,9.750163,2,2,6,gun_shot
72259-1-10-3.wav,72259,269.749294,273.749294,2,5,1,car_horn
187378-3-0-19.wav,187378,9.5,13.5,1,9,3,dog_bark
173995-3-0-3.wav,173995,1.5,5.5,1,2,3,dog_bark
72567-1-4-7.wav,72567,58.18067,62.18067,2,2,1,car_horn
155129-1-2-0.wav,155129,296.18928,298.389901,2,2,1,car_horn
132073-1-0-0.wav,132073,0.940782,2.404221,2,2,1,car_horn
72259-1-10-11.wav,72259,273.749294,277.749294,2,5,1,car_horn
30226-3-1-1.wav,30226,5.695936,9.695936,1,8,3,dog_bark
33696-3-4-1.wav,33696,69.789945,73.789945,2,3,3,dog_bark
197080-3-1-0.wav,197080,22.422118,26.422118,1,7,3,dog_bark
7389-1-4-1.wav,7389,161.261242,165.261242,2,4,1,car_horn
135527-6-1-0.wav,135527,1.280285,4.511481,2,7,6,gun_shot
93139-6-0-0.wav,93139,1.091134,2.538287,1,5,6,gun_shot
197320-6-11-0.wav,197320,34.262035,37.284477,1,2,6,gun_shot
116400-3-1-1.wav,116400,12.769801,16.769801,1,3,3,dog_bark
95532-3-0-0.wav,95532,2.56279,6.56279,1,6,3,dog_bark
135544-6-15-0.wav,135544,39.572454,40.791773,1,6,6,gun_shot
185436-1-0-0.wav,185436,18.261502,19.677122,2,5,1,car_horn
97756-3-0-0.wav,97756,0.141727,1.290466,1,10,3,dog_bark
31323-3-0-22.wav,31323,11.492016,15.492016,2,1,3,dog_bark
82811-3-0-2.wav,82811,2.218396,6.218396,1,3,3,dog_bark
199769-1-0-8.wav,199769,4.848273,8.848273,1,3,1,car_horn
184725-3-0-4.wav,184725,2,6,1,3,3,dog_bark
28284-3-0-1.wav,28284,6.178508,10.178508,1,6,3,dog_bark
72259-1-9-6.wav,72259,227.438833,231.438833,2,5,1,car_horn
178497-3-0-1.wav,178497,0.5,4.5,1,5,3,dog_bark
106955-6-0-0.wav,106955,0.495575,1.649031,1,9,6,gun_shot
143115-1-0-0.wav,143115,26.862734,27.466391,2,6,1,car_horn
44831-3-1-0.wav,44831,10.038318,11.313835,2,3,3,dog_bark
26177-1-0-0.wav,26177,0,0.246102,2,5,1,car_horn
135527-6-10-0.wav,135527,32.860655,33.714179,2,7,6,gun_shot
175849-1-0-0.wav,175849,0.035708,0.554668,1,5,1,car_horn
73168-1-2-0.wav,73168,3.670782,4.524515,1,9,1,car_horn
17615-3-0-6.wav,17615,38.115512,42.115512,2,3,3,dog_bark
135527-6-14-9.wav,135527,52.906976,56.906976,2,7,6,gun_shot
136399-6-7-0.wav,136399,26.194346,28.81124,1,9,6,gun_shot
74950-3-2-5.wav,74950,14.092781,18.092781,1,4,3,dog_bark
203128-3-1-0.wav,203128,3.414972,5.302693,1,2,3,dog_bark
52740-3-0-2.wav,52740,69.09769,73.09769,2,9,3,dog_bark
145612-6-3-0.wav,145612,7.127715,8.253866,2,8,6,gun_shot
34708-6-2-0.wav,34708,11.329099,12.871639,1,3,6,gun_shot
7389-1-0-5.wav,7389,2.5,6.5,2,4,1,car_horn
52740-3-0-1.wav,52740,68.59769,72.59769,2,9,3,dog_bark
9032-3-0-0.wav,9032,0,0.350864,1,6,3,dog_bark
203356-3-0-0.wav,203356,37.465647,41.465647,2,1,3,dog_bark
110688-3-0-17.wav,110688,8.5,12.5,2,8,3,dog_bark
135528-6-11-0.wav,135528,62.127782,63.968193,2,4,6,gun_shot
179386-3-0-2.wav,179386,1,5,1,3,3,dog_bark
110622-6-0-0.wav,110622,0,1.501211,1,3,6,gun_shot
199769-1-0-6.wav,199769,3.848273,7.848273,1,3,1,car_horn
14468-3-5-0.wav,14468,54.127148,58.127148,1,10,3,dog_bark
72259-1-10-12.wav,72259,274.249294,278.249294,2,5,1,car_horn
85661-3-0-0.wav,85661,0,1.149388,1,9,3,dog_bark
132073-1-4-0.wav,132073,8.310243,9.094228,2,2,1,car_horn
76091-6-5-0.wav,76091,4.485405,5.099377,1,2,6,gun_shot
77233-3-0-7.wav,77233,3.5,7.5,2,5,3,dog_bark
29936-3-0-0.wav,29936,2.321813,5.075963,2,8,3,dog_bark
72538-3-0-1.wav,72538,2.601978,6.601978,1,10,3,dog_bark
197074-3-0-4.wav,197074,2,6,1,3,3,dog_bark
159701-6-0-0.wav,159701,0.080091,1.978243,1,5,6,gun_shot
55013-3-0-1.wav,55013,0.5,4.5,2,8,3,dog_bark
199769-1-0-12.wav,199769,6.848273,10.848273,1,3,1,car_horn
155129-1-1-0.wav,155129,13.702351,13.86012,1,2,1,car_horn
128030-3-2-0.wav,128030,6.562935,7.08264,1,3,3,dog_bark
4911-3-0-0.wav,4911,0.008108,0.217438,1,2,3,dog_bark
72221-3-4-7.wav,72221,144.054455,148.054455,2,8,3,dog_bark
173994-3-0-44.wav,173994,22,26,1,4,3,dog_bark
62048-3-0-5.wav,62048,2.5,6.5,1,8,3,dog_bark
7063-6-0-0.wav,7063,0.971596,2.737551,1,9,6,gun_shot
112195-3-0-57.wav,112195,28.5,32.5,1,2,3,dog_bark
197318-6-3-0.wav,197318,6.801996,8.759765,1,1,6,gun_shot
175851-1-0-0.wav,175851,0.348692,1.791682,1,1,1,car_horn
7389-1-3-5.wav,7389,98.609623,102.609623,2,4,1,car_horn
49808-3-1-8.wav,49808,60.882376,64.882376,2,2,3,dog_bark
158607-3-0-0.wav,158607,0.115242,1.131463,2,2,3,dog_bark
174293-6-2-0.wav,174293,10.234894,12.606616,1,2,6,gun_shot
176258-3-1-12.wav,176258,75.897629,79.897629,1,1,3,dog_bark
102105-3-0-0.wav,102105,2.041889,6.041889,2,3,3,dog_bark
109711-3-2-4.wav,109711,14.001624,18.001624,1,4,3,dog_bark
128470-3-0-1.wav,128470,2.211988,6.211988,1,10,3,dog_bark
117072-3-0-14.wav,117072,8.328188,12.328188,1,3,3,dog_bark
54858-3-2-0.wav,54858,66.854743,67.739928,1,1,3,dog_bark
180256-3-0-0.wav,180256,0,4,1,1,3,dog_bark
183894-1-9-0.wav,183894,135.699834,137.373344,2,7,1,car_horn
72567-1-2-2.wav,72567,33.753993,37.753993,2,2,1,car_horn
145577-1-0-0.wav,145577,0,1.105569,1,2,1,car_horn
114280-3-0-1.wav,114280,0.5,4.5,1,8,3,dog_bark
76090-6-0-0.wav,76090,1.331177,1.809629,1,2,6,gun_shot
59513-3-0-4.wav,59513,2.156569,6.156569,1,10,3,dog_bark
157695-3-0-8.wav,157695,4,8,1,4,3,dog_bark
66587-3-2-0.wav,66587,4.533271,5.049719,1,5,3,dog_bark
173994-3-0-14.wav,173994,7,11,1,4,3,dog_bark
163459-3-0-0.wav,163459,0.294231,1.074248,1,10,3,dog_bark
151359-1-3-0.wav,151359,13.777179,13.886983,1,3,1,car_horn
148841-6-1-0.wav,148841,6.120392,7.450146,1,5,6,gun_shot
174873-3-5-10.wav,174873,246.301632,250.301632,1,8,3,dog_bark
162432-6-6-0.wav,162432,18.014988,19.219198,1,5,6,gun_shot
148837-6-2-0.wav,148837,2.959783,4.424286,1,4,6,gun_shot
72259-1-9-13.wav,72259,230.938833,234.938833,2,5,1,car_horn
178115-1-0-0.wav,178115,2.807855,3.269359,2,7,1,car_horn
180156-1-1-0.wav,180156,9.639612,11.064445,2,9,1,car_horn
110371-3-1-1.wav,110371,15.769745,19.769745,1,5,3,dog_bark
54545-3-0-0.wav,54545,0.826371,4.826371,1,2,3,dog_bark
30344-3-0-1.wav,30344,0.891161,4.891161,1,10,3,dog_bark
23131-3-5-0.wav,23131,46.993205,47.619781,2,2,3,dog_bark
179861-1-0-0.wav,179861,0.160016,0.691407,1,5,1,car_horn
144028-3-1-0.wav,144028,4.918658,8.918658,1,8,3,dog_bark
166421-3-0-31.wav,166421,15.5,19.5,1,2,3,dog_bark
7068-6-0-0.wav,7068,0.971344,3.160567,1,8,6,gun_shot
131571-6-0-0.wav,131571,0.128306,2.031517,1,8,6,gun_shot
200460-6-4-0.wav,200460,7.096097,7.952965,1,10,6,gun_shot
17810-3-0-0.wav,17810,0.308951,0.689991,1,8,3,dog_bark
159706-6-0-0.wav,159706,0.195647,1.825444,1,8,6,gun_shot
164646-6-0-0.wav,164646,0.02888,0.81557,1,10,6,gun_shot
102106-3-0-0.wav,102106,2.243852,3.884477,2,1,3,dog_bark
85574-3-0-2.wav,85574,1,5,2,10,3,dog_bark
162148-3-0-0.wav,162148,0,0.452781,1,10,3,dog_bark
